speciesID,parentID,t1,p1,seedPerTick,t2,p2,adultPerTick,ns,CNDD,HNDD
308,-1,9,0.5662336664447064,0.9387610810080718,56,0.7242417033739035,0.9942553124377403,5,0.15,0.006
309,-1,9,0.8064492863622638,0.9763817956948866,56,0.8415766230718452,0.996924770126122,5,0.15,0.006
310,-1,9,0.5482636336590268,0.935403146983461,56,0.6571297142980478,0.992530290743814,5,0.15,0.006
311,-1,9,0.4186191935266033,0.9077785239582329,56,0.4278461550044436,0.984953778524583,5,0.15,0.006
312,-1,9,0.8110113791594312,0.9769939695959429,56,0.6631881421241248,0.9926929601250786,5,0.15,0.006
313,-1,9,0.6284820583928483,0.9497036305549118,56,0.610252293672666,0.9912194403524397,5,0.15,0.006
314,-1,9,0.7464882466955668,0.9680358509392548,56,0.5892938952710335,0.9906010515912187,5,0.15,0.006
315,-1,9,0.559339677787372,0.9374842035118715,56,0.5684463151560559,0.9899641203118241,5,0.15,0.006
316,-1,9,0.6223659534065429,0.9486722628973073,56,0.6960370904731457,0.9935503117998047,5,0.15,0.006
317,-1,9,0.622249280354667,0.9486525007281371,56,0.7608745789850434,0.9951317679856343,5,0.15,0.006
318,-1,9,0.5458610681180378,0.9349468060001886,56,0.5117463296765495,0.9881083034834698,5,0.15,0.006
319,-1,9,0.7039651803691009,0.9617478897515537,56,0.4162928862758932,0.984472418874557,5,0.15,0.006
320,-1,9,0.5850794785939792,0.9421823950854121,56,0.6780647460212328,0.9930862872294841,5,0.15,0.006
321,-1,9,0.49427067099274136,0.9246898561716761,56,0.5500828797683348,0.9893837840247902,5,0.15,0.006
322,-1,9,0.6082012445353254,0.9462486132814537,56,0.7080073484217648,0.9938528854690215,5,0.15,0.006
323,-1,9,0.6926420455451135,0.9600166410667027,56,0.623988646546508,0.9916135231888994,5,0.15,0.006
324,-1,9,0.6728574314552179,0.9569303728771112,56,0.45245501110128455,0.985937898419796,5,0.15,0.006
325,-1,9,0.5159349043516827,0.9291077894210181,56,0.7434481137759822,0.9947201252611385,5,0.15,0.006
326,-1,9,0.5212383808744316,0.9301641531313088,56,0.5481657483903607,0.9893221039536382,5,0.15,0.006
327,-1,9,0.698777059635847,0.9609577490283324,56,0.5161108688755079,0.9882581641554613,5,0.15,0.006
328,-1,9,0.722711585794828,0.9645604406969007,56,0.6732775703305688,0.9929606503076898,5,0.15,0.006
329,-1,9,0.6767012584783875,0.9575362415639156,56,0.466578640318026,0.9864792255744491,5,0.15,0.006
330,-1,9,0.68918662260499,0.9594833141478991,56,0.6090993162105212,0.9911859672136623,5,0.15,0.006
331,-1,9,0.6903770027810844,0.9596673110918246,56,0.5029537488895346,0.987802551797732,5,0.15,0.006
332,-1,9,0.7016465302065699,0.9613954057700829,56,0.669570245344464,0.9928627492100617,5,0.15,0.006
333,-1,9,0.5743319854412497,0.940243486877271,56,0.8309556710041452,0.9966986965091256,5,0.15,0.006
334,-1,9,0.5920602824543061,0.9434248801315337,56,0.6377360736509025,0.9919994837377918,5,0.15,0.006
335,-1,9,0.611460393369704,0.9468106795955767,56,0.6783413266166775,0.9930935192978501,5,0.15,0.006
336,-1,9,0.5852550320603285,0.9422138022774833,56,0.7255284347871183,0.9942868287677615,5,0.15,0.006
337,-1,9,0.5578127546493906,0.9371995015218424,56,0.6264032760625611,0.9916819150262413,5,0.15,0.006
338,-1,9,0.5870046796304011,0.9425263641742512,56,0.4121581969684784,0.9842969555177623,5,0.15,0.006
339,-1,9,0.6826835530931703,0.9584731200588716,56,0.6582314489581665,0.9925599817101896,5,0.15,0.006
340,-1,9,0.8358248299884263,0.9802709687441729,56,0.5979791985172896,0.990859896481127,5,0.15,0.006
341,-1,9,0.3724758738634089,0.896074747701802,56,0.6878928764086782,0.9933415138284938,5,0.15,0.006
342,-1,9,0.7323238655765929,0.9659775224472954,56,0.48422986724506606,0.9871335688554342,5,0.15,0.006
343,-1,9,0.837099513539475,0.9804369643379947,56,0.6274132507008886,0.9917104447246741,5,0.15,0.006
344,-1,9,0.6961027750351778,0.96054842180702,56,0.9107979451858,0.9983329232464244,5,0.15,0.006
345,-1,9,0.5678728986646444,0.9390626587129239,56,0.8707186111942063,0.9975309741707683,5,0.15,0.006
346,-1,9,0.5039719281248418,0.9266890653008982,56,0.5265602976882808,0.9886119576426199,5,0.15,0.006
347,-1,9,0.5959265131866839,0.94410742240195,56,0.5501096963812561,0.9893846453004204,5,0.15,0.006
348,-1,9,0.6153801815543893,0.9474831617531972,56,0.3197717192862024,0.9798460767479896,5,0.15,0.006
349,-1,9,0.5791325943321647,0.9411134948626598,56,0.7948534835749571,0.995908438363882,5,0.15,0.006
350,-1,9,0.807670746282191,0.9765460009881478,56,0.6730886708138497,0.9929556747638751,5,0.15,0.006
351,-1,9,0.3864267143285576,0.8997431964795672,56,0.79176910830999,0.9958392966039906,5,0.15,0.006
352,-1,9,0.5474926611937684,0.9352569032295248,56,0.5951192132356568,0.990775071456907,5,0.15,0.006
353,-1,9,0.6977511441523805,0.9608008868352841,56,0.8662729951776825,0.9974397975091301,5,0.15,0.006
354,-1,9,0.6511335965369296,0.9534472670878452,56,0.7461842167439695,0.9947853798344294,5,0.15,0.006
355,-1,9,0.7950485943716096,0.9748384050473943,56,0.542331132478678,0.9891330741966465,5,0.15,0.006
356,-1,9,0.5270137972694838,0.9313037071074849,56,0.6564875597970846,0.9925129625753288,5,0.15,0.006
357,-1,9,0.5209484517177543,0.9301066515242755,56,0.6815494624877603,0.9931771951105022,5,0.15,0.006
358,-1,9,0.7267133687723727,0.9651524234726883,56,0.6316590530363758,0.9918298885642151,5,0.15,0.006
359,-1,9,0.4089537757421979,0.9054254369416606,56,0.5896280610864114,0.9906110797205716,5,0.15,0.006
360,-1,9,0.6762086121687709,0.9574587612229846,56,0.7247481016000787,0.994267722371483,5,0.15,0.006
361,-1,9,0.33743266279913076,0.8862910150248817,56,0.7341270865028159,0.9944960396878497,5,0.15,0.006
362,-1,9,0.6407246524334658,0.9517415907697689,56,0.5539493939282082,0.9895075420950276,5,0.15,0.006
363,-1,9,0.435820393716584,0.9118492830382136,56,0.44597910468654645,0.9856841183687247,5,0.15,0.006
364,-1,9,0.4102277142827467,0.9057383934004202,56,0.6693579758564807,0.9928571276062298,5,0.15,0.006
365,-1,9,0.7751828918552784,0.9721014154236469,56,0.4620579919385716,0.9863077309516003,5,0.15,0.006
366,-1,9,0.5849153642648739,0.942153026822479,56,0.7835927412768228,0.9956547207306481,5,0.15,0.006
367,-1,9,0.6849621371839794,0.9588280475863772,56,0.5465916924886994,0.9892713030922764,5,0.15,0.006
368,-1,9,0.7397346708742327,0.967058810624722,56,0.6067107763476043,0.9911164248918932,5,0.15,0.006
369,-1,9,0.5534604108940366,0.9363841683007977,56,0.8428701235831086,0.9969521114610826,5,0.15,0.006
370,-1,9,0.6584568657009507,0.9546328394282844,56,0.6619412520460548,0.992659600618146,5,0.15,0.006
371,-1,9,0.34471957289362104,0.8883974984652011,56,0.45404094451809235,0.9859995046479505,5,0.15,0.006
372,-1,9,0.46092514099901644,0.9175412535990592,56,0.2755513017025305,0.9772453564446616,5,0.15,0.006
373,-1,9,0.4663856848817636,0.9187427234151793,56,0.3190182257724823,0.9798047993486458,5,0.15,0.006
374,-1,9,0.6386991269981326,0.9514068151772745,56,0.5011898780828448,0.9877405834563062,5,0.15,0.006
375,-1,9,0.5263930528293234,0.931181761227114,56,0.5027884799142984,0.9877967546350135,5,0.15,0.006
376,-1,9,0.4275602672783053,0.9099126533720674,56,0.4815604778602165,0.9870361312437851,5,0.15,0.006
377,-1,9,0.8530156665512953,0.9824909448745321,56,0.565689703264797,0.9898781885114626,5,0.15,0.006
378,-1,9,0.7394958664627816,0.9670241178475024,56,0.8942517571850679,0.9980061343986256,5,0.15,0.006
379,-1,9,0.5773235644304728,0.9407864021029397,56,0.45868122052116994,0.9861785516491893,5,0.15,0.006
380,-1,9,0.670157124847261,0.9565029047378821,56,0.8058385441164405,0.9961525655220594,5,0.15,0.006
381,-1,9,0.6727730743972802,0.9569170419485356,56,0.44115843170529195,0.9854928432074257,5,0.15,0.006
382,-1,9,0.6893167405215808,0.9595034402068194,56,0.8282640295881284,0.9966409524957089,5,0.15,0.006
383,-1,9,0.8166416832372279,0.9777452776510739,56,0.5540499624476618,0.9895107497255029,5,0.15,0.006
384,-1,9,0.6448586690434468,0.9524219451749536,56,0.733800082612328,0.994488127588768,5,0.15,0.006
385,-1,9,0.7480143218130646,0.968255539578874,56,0.505608607554527,0.9878954210996979,5,0.15,0.006
386,-1,9,0.6381427198746451,0.9513146878827058,56,0.6088864974399038,0.9911797818752887,5,0.15,0.006
387,-1,9,0.8063314925252942,0.9763659485559405,56,0.603501596951337,0.9910225651184718,5,0.15,0.006
388,-1,9,0.47506518052602087,0.9206269602874295,56,0.5688089706051467,0.9899753948861588,5,0.15,0.006
389,-1,9,0.2839405985736832,0.8694557806770224,56,0.6705885233736681,0.992889692292676,5,0.15,0.006
390,-1,9,0.31065802784942265,0.8781868980355848,56,0.5695136921471522,0.9899972837586308,5,0.15,0.006
391,-1,9,0.6495743273031062,0.9531933056072436,56,0.7835187073255844,0.9956530408384813,5,0.15,0.006
392,-1,9,0.4612660694198429,0.9176166365568259,56,0.7263285463882839,0.9943063984918753,5,0.15,0.006
393,-1,9,0.6598454901452285,0.9548563224962476,56,0.7214443718397358,0.9941866063265252,5,0.15,0.006
394,-1,9,0.7424681787843057,0.9674552187534721,56,0.43853805647928557,0.9853880087012572,5,0.15,0.006
395,-1,9,0.6541947508543619,0.9539442753215172,56,0.7426274583233916,0.9947005070863826,5,0.15,0.006
396,-1,9,0.690614725949287,0.9597040221523742,56,0.5616278885643561,0.9897508172402933,5,0.15,0.006
397,-1,9,0.647573927694923,0.9528667015730844,56,0.6022288093430281,0.9909852037124236,5,0.15,0.006
398,-1,9,0.47628644589671054,0.9208896253669838,56,0.6733552170942695,0.9929626950972984,5,0.15,0.006
399,-1,9,0.5747716566698351,0.940323436266525,56,0.7672586888454354,0.9952802577804705,5,0.15,0.006
400,-1,9,0.4975822879744208,0.9253761958806195,56,0.5545636521317783,0.9895271249305346,5,0.15,0.006
401,-1,9,0.7194827537855201,0.9640806726820956,56,0.4100764791276144,0.984207958494698,5,0.15,0.006
402,-1,9,0.3701746754120385,0.8954579352033059,56,0.4134020471328446,0.9843499217915255,5,0.15,0.006
403,-1,9,0.4864491548825966,0.9230524592148028,56,0.3289079907857396,0.9803391102935464,5,0.15,0.006
404,-1,9,0.6545846000861011,0.9540074226711492,56,0.625264668270485,0.9916496974808852,5,0.15,0.006
405,-1,9,0.5498181251611834,0.9356974594047921,56,0.52498162591272,0.9885589520415662,5,0.15,0.006
406,-1,9,0.7900834430777033,0.9741600806496868,56,0.7945699165690082,0.9959020927141387,5,0.15,0.006
407,-1,9,0.7083667246413853,0.9624141882504824,56,0.49518243965844677,0.9875279110985623,5,0.15,0.006
408,-1,9,0.6929162171105472,0.9600588567109067,56,0.744997553185238,0.994757107458763,5,0.15,0.006
409,-1,9,0.8072120145089398,0.9764843579096185,56,0.5370693581311932,0.9889608826066342,5,0.15,0.006
410,-1,9,0.7033550212516995,0.9616552327978991,56,0.7730817667317749,0.9954146439646503,5,0.15,0.006
411,-1,9,0.5838407798964851,0.9419605487317864,56,0.7007625533538344,0.9936703639566179,5,0.15,0.006
412,-1,9,0.6170371029167859,0.9477662802495591,56,0.4066451458989084,0.9840602900654982,5,0.15,0.006
413,-1,9,0.5628670216392383,0.9381392611287742,56,0.3078341059475853,0.9791805964066687,5,0.15,0.006
414,-1,9,0.8293641569262831,0.9794261513798331,56,0.8764912644373325,0.9976486875850913,5,0.15,0.006
415,-1,9,0.7373568156465345,0.9667129181747751,56,0.689947238875324,0.9933944107851782,5,0.15,0.006
416,-1,9,0.6706802327137992,0.9565858339954109,56,0.6175302223053631,0.9914293097842377,5,0.15,0.006
417,-1,9,0.5106156764313692,0.9280385481778328,56,0.7196726562111584,0.9941429552129321,5,0.15,0.006
418,-1,9,0.835915939925707,0.9802828409952107,56,0.5969525205488139,0.9908294919145575,5,0.15,0.006
419,-1,9,0.5310332888664683,0.9320902644141686,56,0.5201252641334377,0.9883949074363428,5,0.15,0.006
420,-1,9,0.6259183303240986,0.9492723962040057,56,0.7052919553731328,0.9937846911396843,5,0.15,0.006
421,-1,9,0.4479677774054285,0.9146388444189015,56,0.7087475880944463,0.9938714312781491,5,0.15,0.006
422,-1,9,0.6052808713621514,0.9457426926093413,56,0.5418743626180674,0.98911819158029,5,0.15,0.006
423,-1,9,0.31261027586966994,0.8787983846668931,56,0.5434978578095715,0.9891710329890055,5,0.15,0.006
424,-1,9,0.4439183845707568,0.9137164821613474,56,0.6855191341800718,0.9932801997369215,5,0.15,0.006
425,-1,9,0.3296664630078916,0.8840009913870001,56,0.5377316906796057,0.9889826483714756,5,0.15,0.006
426,-1,9,0.6750535665355846,0.9572769059309549,56,0.755251222495787,0.9949999556170586,5,0.15,0.006
427,-1,9,0.6726960874803872,0.9569048744250214,56,0.5941659606653011,0.9907467097152589,5,0.15,0.006
428,-1,9,0.6318324794860102,0.9502648404805086,56,0.42601526803337636,0.9848783534067876,5,0.15,0.006
429,-1,9,0.7145890495992941,0.9633498623019253,56,0.47447655866145416,0.9867749605842924,5,0.15,0.006
430,-1,9,0.7196301831295765,0.9641026206776553,56,0.6546328123428178,0.9924628196469687,5,0.15,0.006
431,-1,9,0.813097267727475,0.9772728497502873,56,0.30486768370322825,0.9790112973906404,5,0.15,0.006
432,-1,9,0.27520963682727817,0.8664438114576465,56,0.6987377504885451,0.9936190207323361,5,0.15,0.006
433,-1,9,0.511063196380763,0.9281288866318625,56,0.4848445775329169,0.9871559321718061,5,0.15,0.006
434,-1,9,0.7262445098033755,0.9650832153547049,56,0.631526046809914,0.9918261587832932,5,0.15,0.006
435,-1,9,0.6051707843618508,0.9457235789129891,56,0.44728452633100607,0.9857355656616309,5,0.15,0.006
436,-1,9,0.3899318193382998,0.9006463583453722,56,0.5584435365195366,0.9896503273627592,5,0.15,0.006
437,-1,9,0.5748802132544691,0.9403431677221754,56,0.530705258241313,0.9887503897325173,5,0.15,0.006
438,-1,9,0.8056328620264578,0.9762719174960577,56,0.3563444519356999,0.9817426953697003,5,0.15,0.006
439,-1,9,0.7234852734661776,0.964675118945632,56,0.6983383309589044,0.9936088753387876,5,0.15,0.006
440,-1,9,0.7259263314046658,0.9650362265213426,56,0.6875476125408785,0.9933326085410155,5,0.15,0.006
441,-1,9,0.6949874817201411,0.9603773013446762,56,0.3363633852893939,0.9807315701011863,5,0.15,0.006
442,-1,9,0.515029368627168,0.9289264579066766,56,0.629372510962961,0.9917656613901495,5,0.15,0.006
443,-1,9,0.6830056180204671,0.9585233508917246,56,0.4630670998483773,0.9863461547404916,5,0.15,0.006
444,-1,9,0.7783293216142231,0.9725390390516907,56,0.7581712442311059,0.9950685212421271,5,0.15,0.006
445,-1,9,0.5219063986618929,0.9302965328592335,56,0.5171229854950701,0.9882927383478142,5,0.15,0.006
446,-1,9,0.6361757095864651,0.9509884260905153,56,0.5707605052187158,0.9900359450783176,5,0.15,0.006
447,-1,9,0.5709774816361909,0.9396317098383243,56,0.6092202975581763,0.9911894824543549,5,0.15,0.006
448,-1,9,0.6851270256332147,0.9588536909757993,56,0.43921776396386303,0.9854152610330712,5,0.15,0.006
449,-1,9,0.6618854527702066,0.9551838739199198,56,0.6857179262510245,0.9932853425576998,5,0.15,0.006
450,-1,9,0.4162488594964762,0.9072059609725547,56,0.4197645500985735,0.9846184285957172,5,0.15,0.006
451,-1,9,0.6928446881446777,0.9600478444499176,56,0.5588619154146246,0.9896635623801505,5,0.15,0.006
452,-1,9,0.8284171516626024,0.9793018268520794,56,0.5739727537289213,0.990135169978137,5,0.15,0.006
453,-1,9,0.5126767229910248,0.9284540178616222,56,0.5591505651740758,0.9896726878683832,5,0.15,0.006
454,-1,9,0.7832893782466047,0.9732257293358508,56,0.6804038528887856,0.9931473593776838,5,0.15,0.006
455,-1,9,0.5256854733461129,0.9310426005175766,56,0.5870512599958576,0.9905336064954886,5,0.15,0.006
456,-1,9,0.6039494072360306,0.9455113114563465,56,0.5761555723006999,0.9902022855100502,5,0.15,0.006
457,-1,9,0.5614425833394061,0.9378751713354614,56,0.5930749657978016,0.9907141948879759,5,0.15,0.006
458,-1,9,0.7083986988715187,0.962419014977523,56,0.539199839650006,0.9890308013898033,5,0.15,0.006
459,-1,9,0.611119934972862,0.9467520895475705,56,0.3366478496401895,0.980746374847231,5,0.15,0.006
460,-1,9,0.591229518308602,0.9432777005281598,56,0.6398361316217352,0.9920577225330662,5,0.15,0.006
461,-1,9,0.6073723595969831,0.9461052384591112,56,0.35300385540023427,0.9815775863399661,5,0.15,0.006
462,-1,9,0.6187741342958665,0.9480623625030236,56,0.5064538676795304,0.9879248885512595,5,0.15,0.006
463,-1,9,0.32855657296333324,0.8836698098145366,56,0.4847609474306053,0.9871528913245405,5,0.15,0.006
464,-1,9,0.6303934905757259,0.9500241285259813,56,0.8199181414965354,0.9964607285538594,5,0.15,0.006
465,-1,9,0.5351451802955345,0.9328894459833407,56,0.5861200567779041,0.9905055270743353,5,0.15,0.006
466,-1,9,0.5810056495869792,0.9414512085173001,56,0.46559738616853785,0.986442139959402,5,0.15,0.006
467,-1,9,0.34356183980580185,0.8880654844158525,56,0.7394900578141314,0.9946253091603396,5,0.15,0.006
468,-1,9,0.6127546432061591,0.9470331448659534,56,0.579610008219849,0.9903079910502809,5,0.15,0.006
469,-1,9,0.6289384701598986,0.9497802377224973,56,0.5345979631516453,0.98887943353469,5,0.15,0.006
470,-1,9,0.5473299773209394,0.9352260207633059,56,0.48333188231241137,0.9871008497685293,5,0.15,0.006
471,-1,9,0.5737630660108402,0.9401399543381164,56,0.7121054407723834,0.9939553200415868,5,0.15,0.006
472,-1,9,0.704746204527619,0.9618663896477493,56,0.3103090988613757,0.9793206270230919,5,0.15,0.006
473,-1,9,0.6401858247080034,0.9516526261314119,56,0.3871284072102107,0.9831963748339496,5,0.15,0.006
474,-1,9,0.6713727005177886,0.9566955238116264,56,0.6538833263239767,0.9924425177662218,5,0.15,0.006
475,-1,9,0.7203619061895544,0.9642114941171606,56,0.676324341195588,0.9930407122942482,5,0.15,0.006
476,-1,9,0.6750616699852234,0.9572781827356077,56,0.6188404881306747,0.9914668349664393,5,0.15,0.006
477,-1,9,0.46473348437349316,0.9183805190198389,56,0.6072003616711984,0.9911307010479773,5,0.15,0.006
478,-1,9,0.6078734095147786,0.9461919274068271,56,0.8177339881931603,0.996413265734343,5,0.15,0.006
479,-1,9,0.8308644223800101,0.979622850822771,56,0.8325044615498348,0.9967318396373654,5,0.15,0.006
480,-1,9,0.7796280344971714,0.9727192131838202,56,0.7596511486628885,0.9951031722100433,5,0.15,0.006
481,-1,9,0.5045254122048701,0.9268020913191759,56,0.5975784085989111,0.9908480333885943,5,0.15,0.006
482,-1,9,0.8115223275875122,0.9770623415385411,56,0.7766443688393964,0.995496373108748,5,0.15,0.006
483,-1,9,0.5132958937513116,0.9285785414795855,56,0.40837136243342553,0.9841347306230984,5,0.15,0.006
484,-1,9,0.7568265250207246,0.9695163766903339,56,0.6013546254388193,0.9909594979679339,5,0.15,0.006
485,-1,9,0.752599782359967,0.9689132583367575,56,0.6686910657715126,0.992839454204448,5,0.15,0.006
486,-1,9,0.7135134891735223,0.9631886453562658,56,0.6660590186113149,0.99276953443695,5,0.15,0.006
487,-1,9,0.7040397397538364,0.9617592072235128,56,0.6404386520576638,0.9920743969701962,5,0.15,0.006
488,-1,9,0.5571347933928721,0.9370728703324612,56,0.5637831509128792,0.9898185146718463,5,0.15,0.006
489,-1,9,0.5326601318430189,0.9324071108053996,56,0.5387262615569928,0.9890152828439905,5,0.15,0.006
490,-1,9,0.5769738324168344,0.9407230615889901,56,0.7627467094648833,0.9951754388098851,5,0.15,0.006
491,-1,9,0.38142213716712425,0.898440961423975,56,0.5024678126209352,0.9877855012035506,5,0.15,0.006
492,-1,9,0.7879233407183261,0.9738637903056586,56,0.5349609931867062,0.9888914209566008,5,0.15,0.006
493,-1,9,0.5998047199062986,0.9447881358352257,56,0.6470553494368082,0.9922565036803053,5,0.15,0.006
494,-1,9,0.6440744156764314,0.9522931755017714,56,0.37820107179156126,0.9827868456247493,5,0.15,0.006
495,-1,9,0.6493888042054248,0.9531630530045903,56,0.556088462230201,0.9895756446525656,5,0.15,0.006
496,-1,9,0.5234938742138263,0.9306105164398666,56,0.6741528473245544,0.9929836869018955,5,0.15,0.006
497,-1,9,0.6249355073921173,0.9491066631133545,56,0.3997106846145604,0.9837580906039376,5,0.15,0.006
498,-1,9,0.6765252961135135,0.9575085730576782,56,0.3946423622720412,0.9835339413179318,5,0.15,0.006
499,-1,9,0.46271670049105196,0.9179368340930668,56,0.569886160745775,0.9900088420071514,5,0.15,0.006
500,-1,9,0.5925335096468295,0.9435086358274716,56,0.6919163283660295,0.993444967088773,5,0.15,0.006
501,-1,9,0.7454640859821448,0.9678881922407716,56,0.5494301867766314,0.9893628086002995,5,0.15,0.006
502,-1,9,0.629280788950578,0.9498376623471487,56,0.6260415330150984,0.9916716855421838,5,0.15,0.006
503,-1,9,0.6343193387568566,0.9506796922182555,56,0.5745677455900975,0.9901534891241223,5,0.15,0.006
504,-1,9,0.7200275735050117,0.9641617607925101,56,0.5725491538482486,0.9900912630923343,5,0.15,0.006
505,-1,9,0.7283766570886001,0.9653976211853461,56,0.6470114984648303,0.9922553028319351,5,0.15,0.006
506,-1,9,0.7299363902724971,0.9656271012897191,56,0.3986316971035859,0.9837106066033987,5,0.15,0.006
507,-1,9,0.4630260978108767,0.9180050118379984,56,0.5332822927311702,0.9888359223876618,5,0.15,0.006
508,-1,9,0.5861521673735336,0.9423741726186157,56,0.432411632768296,0.9851404855563378,5,0.15,0.006
509,-1,9,0.6478675598150991,0.9529146988215601,56,0.8276580302408153,0.9966279265236224,5,0.15,0.006
510,-1,9,0.8107645623450083,0.97696092838786,56,0.6219938346202912,0.99155682588802,5,0.15,0.006
511,-1,9,0.4843441375549443,0.9226077881921073,56,0.49983914973979077,0.9876929846559185,5,0.15,0.006
512,-1,9,0.6461352272291222,0.9526312509269429,56,0.8391406072795673,0.9968731666608524,5,0.15,0.006
513,-1,9,0.7733476368829045,0.9718454279500839,56,0.5106843108917701,0.9880716481680792,5,0.15,0.006
514,-1,9,0.3651581989653306,0.8941014188077693,56,0.8438036037898659,0.9969718172867414,5,0.15,0.006
515,-1,9,0.625483971039915,0.9491991788944492,56,0.5235754306283453,0.9885116055315669,5,0.15,0.006
516,-1,9,0.7856399977407238,0.9735498096350492,56,0.42461302692199193,0.9848203711598899,5,0.15,0.006
517,-1,9,0.7428809612967923,0.9675149669114101,56,0.4996266594659849,0.9876854851369188,5,0.15,0.006
518,-1,9,0.6048014238444305,0.9456594266381347,56,0.5231244590814471,0.9884963948949866,5,0.15,0.006
519,-1,9,0.4431700332756299,0.9135452059899315,56,0.39495192196799933,0.9835477126134761,5,0.15,0.006
520,-1,9,0.6412271223782087,0.951824492552978,56,0.6960970134459188,0.9935518391704672,5,0.15,0.006
521,-1,9,0.7172629025786612,0.9637497164021348,56,0.5280979494909204,0.9886634361197751,5,0.15,0.006
522,-1,9,0.6265875509696833,0.9493851143195969,56,0.6561256083249289,0.9925031881863239,5,0.15,0.006
523,-1,9,0.6598093943912302,0.9548505185959527,56,0.49566731974331396,0.9875451703404886,5,0.15,0.006
524,-1,9,0.8343400416026024,0.980077328304472,56,0.737926812204263,0.9945877238972141,5,0.15,0.006
525,-1,9,0.3864711139523043,0.8997546824060692,56,0.4926195244062063,0.9874364078397727,5,0.15,0.006
526,-1,9,0.9179515064763187,0.9905327971695855,56,0.4590320363532868,0.9861920156052763,5,0.15,0.006
527,-1,9,0.6877616023181834,0.959262677035149,56,0.6675625487670945,0.9928095085530991,5,0.15,0.006
528,-1,9,0.9060231346490175,0.9890942988214574,56,0.8279187532301714,0.9966335319189261,5,0.15,0.006
529,-1,9,0.3650470902126601,0.8940711865745721,56,0.5455405095975263,0.9892372972825398,5,0.15,0.006
530,-1,9,0.6097306795758176,0.9465127091398492,56,0.6476919844387342,0.9922739287794571,5,0.15,0.006
531,-1,9,0.6679570391230425,0.9561534899596791,56,0.5027032394041487,0.9877937639102335,5,0.15,0.006
532,-1,9,0.5812039542701637,0.9414869063666256,56,0.612400889239493,0.9912816527943024,5,0.15,0.006
533,-1,9,0.7694573839748705,0.9713010121467893,56,0.6552475651821725,0.9924794548763285,5,0.15,0.006
534,-1,9,0.3575785242873486,0.8920200231477587,56,0.597057724848036,0.9908326098492363,5,0.15,0.006
535,-1,9,0.5659514131968653,0.9387090751744283,56,0.35336946953770376,0.9815957314390744,5,0.15,0.006
536,-1,9,0.5221364507578489,0.9303420869517673,56,0.8262162860464112,0.9965968985024672,5,0.15,0.006
537,-1,9,0.4051196092953024,0.9044782765262938,56,0.5815370604783578,0.9903666901963963,5,0.15,0.006
538,-1,9,0.725032539065457,0.9649041325616036,56,0.7108898079137946,0.993924995007877,5,0.15,0.006
539,-1,9,0.6703621729399216,0.9565354182457264,56,0.6320250449606633,0.9918401477855776,5,0.15,0.006
540,-1,9,0.7272752360987307,0.9652353082615719,56,0.4864574673742541,0.9872144773873185,5,0.15,0.006
541,-1,9,0.6991999638028082,0.9610223513790577,56,0.31928750221026214,0.9798195616626985,5,0.15,0.006
542,-1,9,0.4118925753883988,0.9061460844924175,56,0.5036788558077814,0.9878279643818727,5,0.15,0.006
543,-1,9,0.5202532999112297,0.929968666215459,56,0.46606708364554866,0.9864599013197661,5,0.15,0.006
544,-1,9,0.6401134223843156,0.9516406668737504,56,0.4461370752774604,0.985690351925684,5,0.15,0.006
545,-1,9,0.4732494470210887,0.9202353275633055,56,0.48934929211347034,0.9873189700715034,5,0.15,0.006
546,-1,9,0.7272835914043876,0.9652365403787573,56,0.6930901672202523,0.9934750381759601,5,0.15,0.006
547,-1,9,0.5949048265912263,0.9439274379274645,56,0.6602948492629803,0.992615457809249,5,0.15,0.006
548,-1,9,0.44657237744622236,0.914321843095882,56,0.37552422076677067,0.9826621972271339,5,0.15,0.006
549,-1,9,0.4878460876760464,0.9233466088319853,56,0.6240415907920127,0.9916150255640609,5,0.15,0.006
550,-1,9,0.6435014662818513,0.9521990125322081,56,0.451577480982897,0.9859037192012353,5,0.15,0.006
551,-1,9,0.603229909970264,0.9453860888127603,56,0.4251925635054239,0.9848443575902058,5,0.15,0.006
552,-1,9,0.7463395385818414,0.9680144220787646,56,0.4679169393725039,0.9865296820876733,5,0.15,0.006
553,-1,9,0.7503687046408924,0.9685936884135758,56,0.5866829446727707,0.9905225055801515,5,0.15,0.006
554,-1,9,0.6492289505015283,0.9531369800579739,56,0.5086840067000863,0.9880024044053678,5,0.15,0.006
555,-1,9,0.7046945260455634,0.9618585524032164,56,0.7259271516520792,0.9942965835291592,5,0.15,0.006
556,-1,9,0.5996445872701779,0.9447601064590148,56,0.47113923561781046,0.9866505898918969,5,0.15,0.006
557,-1,9,0.5213264865708256,0.9301816214885955,56,0.5380192236116211,0.988992089167032,5,0.15,0.006
558,-1,9,0.8169566897685501,0.9777871759884994,56,0.8252489179413568,0.9965760497850262,5,0.15,0.006
559,-1,9,0.6874720184845964,0.9592177908485195,56,0.5706480607616375,0.9900324617926473,5,0.15,0.006
560,-1,9,0.7621421260262811,0.970270629351962,56,0.7512807480238539,0.9949063052136831,5,0.15,0.006
561,-1,9,0.5881524412317676,0.9427309539926979,56,0.6936908693443214,0.9934904074582713,5,0.15,0.006
562,-1,9,0.5642775793576008,0.9384001927068556,56,0.6841475573596411,0.9932446765951954,5,0.15,0.006
